??/?????/???,???????,CO,O3,NO2,SO2,PM10,Rel hum,Temp,Wind dir,Wind speed,PM2.5
,,at 3 m (ppm),at 3 m (ppb),at 3 m (ppb),at 3 m (ppb),at 3 m (???./??.?.),at 2 m (%RH),at 2 m ,at 10 m (Deg.M),at 10 m (m/s),at 3 m (???./??.?.)
200220,1600,1.6,80,,,79,29,32.6,78,1.1,49
200220,1700,1.7,79,,,69,31,31.9,76,0.9,52
200220,1800,1.8,77,,,95,34,30.5,89,0.6,53
200220,1900,2,57,,,89,37,28.7,99,0.6,53
200220,2000,2.2,27,,,84,39,27.7,83,0.6,55
200220,2100,2.3,16,,,92,42,27.1,101,0.6,56
200220,2200,1.9,37,,,90,40,27.3,48,0.6,57
200220,2300,1.9,38,,,101,42,26.7,33,0.6,66
200220,2400,1.8,45,,,87,42,26.2,48,0.6,71
200221,100,1.8,49,,,88,43,25.7,49,0.6,78
200221,200,1.8,48,,,87,45,25,52,0.7,81
200221,300,1.9,40,,,94,49,23.8,68,0.6,79
200221,400,1.8,32,,,95,51,23.1,76,0.6,86
200221,500,1.8,30,,,90,52,22.6,78,0.6,82
200221,600,1.8,24,,,89,55,22,89,0.6,76
200221,700,2,10,,,81,59,21.3,99,0.6,68
200221,800,2.1,12,,,80,59,21.9,98,0.8,62
200221,900,1.8,26,,,107,53,23.5,96,1.2,59
200221,1000,1.7,38,,,90,44,26.6,98,2.1,66
200221,1100,1.7,40,,,99,40,28.3,97,2.3,63
200221,1200,1.7,51,,,103,37,29.6,92,2.1,59
200221,1300,1.6,64,,,88,33,31.1,86,2,57
200221,1400,1.6,75,,,86,31,31.8,77,1.4,52
200221,1500,1.6,78,,,86,30,31.8,67,1.4,49
200221,1600,1.6,76,,,77,31,31.6,75,0.9,48
200221,1700,1.6,74,,,73,32,31.4,84,0.9,49
200221,1800,1.7,69,,,70,35,29.8,93,0.7,51
200221,1900,1.9,56,,,74,37,28.3,68,0.5,52
200221,2000,2.2,26,,,67,42,27,23,0.5,55
200221,2100,2.4,8,,,93,48,26,2,0.6,56
200221,2200,2.4,5,,,87,47,26.4,8,0.6,56
200221,2300,2.2,10,,,141,45,26,32,0.6,72
200221,2400,1.9,34,,,131,39,26,41,0.7,84
200222,100,1.8,34,,,116,39,25.5,23,0.6,83
200222,200,1.6,26,,,106,39,25.1,15,0.6,69
200222,300,1.6,21,,,92,41,24.5,21,0.6,61
200222,400,1.7,27,,,94,44,23.8,42,0.6,59
200222,500,1.7,27,,,98,47,23.2,43,0.5,58
200222,600,1.7,26,,,96,49,22.6,67,0.6,57
200222,700,1.7,20,,,84,51,22.6,89,0.9,56
200222,800,2.3,21,,,110,53,22.5,92,1.2,62
200222,900,1.7,17,,,114,48,24,83,1,67
200222,1000,2.2,25,,,100,42,26.7,87,1.4,68
200222,1100,1.7,31,,,105,38,28.2,76,2.9,68
200222,1200,1.8,40,,,103,37,29.4,78,3.1,59
200222,1300,1.7,49,,,109,35,30.4,82,2.9,55
200222,1400,1.7,58,,,94,33,31.5,78,1.7,48
200222,1500,1.7,70,,,85,32,32,64,1.1,41
200222,1600,1.6,79,,,86,32,31.9,58,0.7,38
200222,1700,1.6,76,,,83,32,31.5,93,1,37
200222,1800,1.7,78,,,74,31,30.7,26,0.5,36
200222,1900,1.9,67,,,87,33,29.2,31,0.5,46
200222,2000,2.3,19,,,111,38,27.3,62,0.5,51
200222,2100,2.3,8,,,119,41,26.6,46,0.6,63
200222,2200,2.3,7,,,129,41,26.4,63,0.6,94
200222,2300,2,18,,,137,41,26,67,0.6,93
200222,2400,1.9,19,,,110,42,25.5,30,0.5,86
200223,100,2.3,8,,,106,45,24.9,9,0.6,75
200223,200,2.1,7,,,124,47,24.2,25,0.6,93
200223,300,1.9,12,,,128,47,23.8,46,0.6,96
200223,400,1.8,17,,,106,51,23.2,67,0.6,85
200223,500,1.9,6,,,94,56,22.2,98,0.6,74
200223,600,2.1,4,,,99,59,21.7,93,0.6,81
200223,700,1.9,8,,,121,61,21.6,101,0.7,73
200223,800,1.6,15,,,100,57,22.7,96,1.1,62
200223,900,1.6,12,,,58,52,24,90,0.8,52
200223,1000,1.7,26,,,73,43,26.8,82,1.8,48
200223,1100,1.7,37,,,105,39,28.4,87,2.3,50
200223,1200,1.6,43,,,88,36,29.8,85,1.5,47
200223,1300,1.6,51,,,74,33,31,90,1.3,40
200223,1400,1.6,60,,,76,31,31.6,71,1,36
200223,1500,1.6,73,,,85,31,32,61,0.7,39
200223,1600,1.7,85,,,85,31,31.8,31,0.3,43
200223,1700,1.7,-,,,95,34,30.9,349,0.8,50
200223,1800,1.8,-,,,97,35,30.1,349,0.6,54
200223,1900,1.8,98,,,114,37,28.9,334,0.6,68
200223,2000,1.9,68,,,121,40,28,339,0.6,76
200223,2100,2,41,,,114,46,26.4,331,0.4,77
200223,2200,2,36,,,95,49,25.6,336,0.4,70
200223,2300,2,25,,,114,49,25.4,214,0.3,64
200223,2400,2.1,7,,,106,53,24.7,194,0.4,65
200224,100,1.8,22,,,95,50,24.3,101,0.6,67
200224,200,1.8,20,,,94,51,23.7,116,0.6,62
200224,300,1.8,14,,,79,51,23.8,122,0.6,66
200224,400,1.9,14,,,102,53,23.1,121,0.6,76
200224,500,1.9,8,,,102,57,22.3,114,0.6,74
200224,600,1.9,6,,,106,55,22.6,139,0.5,71
200224,700,2.1,3,,,95,59,21.7,99,0.6,67
200224,800,2.4,4,,,103,60,22.2,95,0.6,70
200224,900,2,14,,,103,50,24.6,102,0.9,65
200224,1000,1.7,28,,,102,41,27.2,100,1.6,59
200224,1100,1.6,43,,,99,36,29.2,90,1.6,57
200224,1200,1.6,58,,,73,33,30.6,100,1.3,56
200224,1300,1.7,74,,,77,31,31.7,102,1,56
200224,1400,1.7,80,,,86,28,32.7,84,0.8,56
200224,1500,1.7,86,,,89,27,32.9,75,0.9,56
200224,1600,1.7,87,,,92,27,32.9,103,0.7,58
200224,1700,1.6,80,,,91,23,32.6,66,0.5,56
200224,1800,1.7,77,,,66,25,30.9,87,0.4,55
200224,1900,1.9,41,,,72,27,28.9,75,0.6,56
200224,2000,2.4,12,,,104,36,27.2,6,0.3,56
200224,2100,2.5,5,,,108,38,26.7,345,0.6,57
200224,2200,2.7,3,,,119,42,26,247,0.3,79
200224,2300,2.7,4,,,139,46,25.4,203,0.5,88
200224,2400,2.6,3,,,135,53,24.5,219,0.5,83
200225,100,2.5,3,,,140,59,23.8,23,0.4,88
200225,200,2.5,2,,,135,65,23.2,80,0.6,88
200225,300,2.4,1,,,118,67,22.7,78,0.5,82
200225,400,2.5,4,,,105,70,22.6,137,0.4,82
200225,500,2.3,4,,,111,75,22.2,341,0.2,83
200225,600,2.2,2,,,101,77,22.2,152,0.3,80
200225,700,2.2,5,,,123,86,22.4,129,0.5,76
200225,800,2.3,4,,,128,85,23.4,178,0.2,81
200225,900,2.3,19,,,147,74,26.1,192,0.4,76
200225,1000,2.2,13,,,128,58,29.2,174,0.3,68
200225,1100,2.1,18,,,125,43,31.2,130,0.5,64
200225,1200,1.9,53,,,123,36,32.5,128,0.7,70
200225,1300,1.8,69,,,104,31,32.8,115,0.9,62
200225,1400,1.9,62,,,85,31,33.4,132,0.7,59
200225,1500,1.9,80,,,112,31,32.5,102,0.7,57
200225,1600,1.9,-,,,109,30,33,135,0.5,63
200225,1700,1.8,96,,,113,28,32.6,152,0.5,69
200225,1800,2,88,,,91,33,30.8,159,0.5,68
200225,1900,1.9,42,,,96,59,28.5,223,0.6,72
200225,2000,1.9,27,,,84,66,26.9,217,0.7,63
200225,2100,1.8,25,,,72,72,26.1,212,0.5,59
200225,2200,1.8,22,,,64,75,25.6,207,0.4,55
200225,2300,1.7,16,,,62,75,25.4,194,0.4,49
200225,2400,1.6,8,,,57,77,25.2,196,0.5,46
200226,100,1.6,9,,,56,78,25.1,191,0.6,38
200226,200,1.6,12,,,64,79,24.8,188,0.5,37
200226,300,1.6,0,,,56,81,24.5,188,0.5,37
200226,400,1.6,0,,,72,82,24.2,178,0.4,37
200226,500,1.7,0,,,64,83,23.9,199,0.4,41
200226,600,1.8,0,,,78,85,23.8,129,0.3,43
200226,700,2.1,0,,,76,90,22.9,90,0.6,46
200226,800,2.1,0,,,102,88,23.4,89,0.6,52
200226,900,2.2,0,,,97,80,25.1,59,0.5,55
200226,1000,2.1,0,,,99,72,27,68,0.5,56
200226,1100,2,0,,,115,64,28.8,333,0.3,56
200226,1200,2,2,,,104,60,29.5,319,0.4,54
200226,1300,1.9,10,,,108,52,31.2,29,0.4,56
200226,1400,1.8,6,,,110,41,33,87,0.3,55
200226,1500,1.8,24,,,102,37,33.8,106,0.3,53
200226,1600,1.8,44,,,102,47,32.9,212,0.5,56
200226,1700,1.8,52,,,98,48,32.4,233,0.5,56
200226,1800,1.8,49,,,81,53,30.3,233,0.7,56
200226,1900,1.8,32,,,80,57,28.7,212,0.5,56
200226,2000,1.8,21,,,78,66,27.4,212,0.6,55
200226,2100,1.8,19,,,74,72,26.5,208,0.4,48
200226,2200,1.7,18,,,70,73,26,206,0.4,47
200226,2300,1.8,12,,,67,72,25.6,204,0.5,50
200226,2400,1.8,6,,,68,73,25.3,198,0.5,50
200227,100,1.7,1,,,58,76,25,193,0.5,42
200227,200,1.6,2,,,66,80,25.1,177,0.6,39
200227,300,1.6,1,,,50,81,25,182,0.5,35
200227,400,1.6,0,,,58,81,24.6,194,0.5,32
200227,500,1.6,0,,,48,83,24.3,187,0.5,31
200227,600,1.6,0,,,51,84,24.2,196,0.5,30
200227,700,1.9,0,,,55,86,24,149,0.4,33
200227,800,2.2,0,,,68,86,24.3,64,0.6,36
200227,900,2,0,,,82,80,25.6,17,0.5,46
200227,1000,2,0,,,76,77,26.2,342,0.7,50
200227,1100,1.8,0,,,113,72,27.4,348,0.8,54
200227,1200,1.7,2,,,101,65,28.2,338,0.6,55
200227,1300,1.7,13,,,87,61,28.9,328,0.7,56
200227,1400,1.7,7,,,97,58,29,285,0.7,57
200227,1500,1.8,65,,,96,60,28.3,246,0.7,56
200227,1600,1.9,0,,,102,66,27.5,231,0.6,56
200227,1700,2,0,,,98,61,27.9,266,0.5,56
200227,1800,2.2,0,,,104,60,28,288,0.4,56
200227,1900,2.6,0,,,112,64,27.1,234,0.5,56
200227,2000,2.9,0,,,121,70,26.2,211,0.6,60
200227,2100,3,1,,,143,74,25.6,221,0.5,61
200227,2200,2.8,0,,,158,72,25.9,217,0.5,68
200227,2300,1.8,19,,,131,78,25.9,205,0.5,64
200227,2400,1.6,33,,,70,82,25.7,194,0.5,59
200228,100,1.6,30,,,51,83,25.2,187,0.5,43
200228,200,1.6,27,,,35,84,24.9,194,0.4,27
200228,300,1.5,21,,,38,84,24.9,186,0.5,29
200228,400,1.5,21,,,34,85,24.7,133,0.5,26
200228,500,1.5,18,,,27,85,24.9,180,0.5,21
200228,600,1.6,18,,,32,85,24.7,191,0.5,19
200228,700,1.8,24,,,36,86,24.3,149,0.4,17
200228,800,2.1,-,,,40,84,24.9,167,0.4,18
200228,900,2,25,,,79,75,26.6,132,0.4,14
200228,1000,1.8,30,,,80,65,28.7,69,0.5,18
200228,1100,1.9,35,,,79,63,29.2,274,0.1,27
200228,1200,1.8,52,,,69,52,30.8,62,0.1,39
200228,1300,1.8,74,,,61,47,31.6,116,0.4,41
200228,1400,1.8,71,,,58,49,30.5,129,0.5,45
200228,1500,1.9,53,,,64,55,29.3,229,0.7,50
200228,1600,1.9,56,,,61,58,28.9,246,0.9,54
200228,1700,1.9,51,,,77,62,28.1,228,0.6,-
200228,1800,1.9,51,,,61,63,28.7,200,0.8,-
200228,1900,1.9,51,,,54,70,26.9,199,0.9,-
200228,2000,1.9,51,,,63,74,26.1,181,1,-
200228,2100,1.8,56,,,73,76,25.6,185,1.4,-
200228,2200,1.7,59,,,65,76,25.2,191,0.6,-
200228,2300,1.7,59,,,61,76,25,192,0.5,-
200228,2400,1.7,59,,,52,75,25,189,0.7,-
200229,100,1.7,59,,,50,75,24.8,182,0.5,-
200229,200,1.7,59,,,-,77,24.5,193,0.4,-
200229,300,1.7,59,,,-,79,23.9,212,0.5,-
200229,400,1.7,59,,,-,81,23.6,184,0.5,-
200229,500,1.7,59,,,38,81,23.8,36,0.3,-
200229,600,1.7,57,,,39,82,23.8,73,0.6,-
200229,700,1.8,25,,,49,86,23.1,96,0.6,30
200229,800,1.8,31,,,52,86,23.3,86,0.6,32
200229,900,1.8,39,,,82,79,24.9,85,0.6,31
200229,1000,1.8,63,,,83,69,27.4,103,0.5,29
200229,1100,1.7,78,,,86,62,29.3,173,0.3,28
200229,1200,1.8,76,,,85,58,29.9,295,0.3,35
200229,1300,1.8,-,,,56,52,31.3,223,0.4,39
200229,1400,1.7,94,,,63,47,32.4,189,0.4,48
200229,1500,1.6,86,,,62,46,32.5,191,0.6,47
200229,1600,1.7,87,,,57,47,31.7,181,0.6,40
200229,1700,1.6,71,,,61,49,31.8,199,0.5,36
200229,1800,1.6,56,,,51,56,29.8,194,0.6,26
200229,1900,1.6,40,,,47,62,28,197,0.6,24
200229,2000,1.6,37,,,36,70,26.8,192,0.7,17
200229,2100,1.6,42,,,54,73,26.3,202,0.6,9
200229,2200,1.6,46,,,60,74,25.9,202,0.5,8
200229,2300,1.5,52,,,49,77,25.7,211,0.4,11
200229,2400,1.6,50,,,51,78,25.5,201,0.4,13
200301,100,1.6,48,,,48,79,25.3,194,0.5,14
200301,200,1.5,42,,,40,79,25.4,196,0.4,23
200301,300,1.5,33,,,-,79,25.1,194,0.5,21
200301,400,1.5,26,,,33,81,24.8,200,0.5,16
200301,500,1.5,24,,,24,83,24.4,188,0.5,12
200301,600,1.5,25,,,26,85,24.2,184,0.5,15
200301,700,1.6,27,,,39,86,24.1,158,0.3,21
200301,800,1.8,48,,,47,83,24.8,180,0.5,17
200301,900,1.7,38,,,51,73,27,175,0.5,18
200301,1000,1.6,44,,,70,60,30,199,0.5,19
200301,1100,1.6,48,,,61,55,31,224,0.6,23
200301,1200,1.6,38,,,117,51,32,228,0.7,31
200301,1300,1.6,61,,,117,48,32.9,216,0.7,31
200301,1400,1.6,63,,,65,44,33.9,198,0.6,37
200301,1500,1.6,64,,,76,44,33.5,214,0.7,43
200301,1600,1.6,66,,,44,43,33.7,190,0.7,38
200301,1700,1.7,67,,,42,45,32.7,203,0.6,36
200301,1800,1.7,59,,,56,50,30.8,193,0.6,36
200301,1900,1.7,43,,,58,56,28.9,181,0.6,33
200301,2000,1.7,36,,,63,62,27.6,179,0.6,27
200301,2100,1.7,51,,,83,65,27.1,202,0.6,24
200301,2200,1.6,60,,,74,71,26.7,198,0.7,23
200301,2300,1.6,62,,,60,73,26.4,195,0.6,20
200301,2400,1.6,55,,,55,76,26,205,0.5,21
200302,100,1.7,54,,,48,78,25.9,197,0.5,22
200302,200,1.5,47,,,41,78,25.8,195,0.5,29
200302,300,1.5,34,,,37,79,25.5,192,0.5,29
200302,400,1.5,37,,,32,78,25.6,189,0.5,25
200302,500,1.5,36,,,33,78,25.4,188,0.5,22
200302,600,1.5,25,,,32,80,25.1,197,0.5,21
200302,700,1.7,24,,,41,82,24.8,185,0.5,20
200302,800,1.9,43,,,56,79,25.4,191,0.5,21
200302,900,1.8,30,,,74,71,27.4,194,0.5,21
200302,1000,1.7,32,,,82,58,30.2,196,0.6,18
200302,1100,1.7,28,,,74,52,32,197,0.6,27
200302,1200,1.7,33,,,53,48,32.8,189,0.7,33
200302,1300,1.6,52,,,47,47,33.3,195,0.9,33
200302,1400,1.6,52,,,34,45,33.9,195,0.9,24
200302,1500,1.6,60,,,44,43,34.1,197,0.7,31
200302,1600,1.6,61,,,54,44,33.3,200,0.8,29
200302,1700,1.6,57,,,58,47,32,191,0.9,32
200302,1800,1.7,48,,,60,52,30.2,190,0.8,32
200302,1900,1.7,34,,,51,58,28.6,184,0.6,31
200302,2000,1.7,39,,,56,64,27.6,197,0.6,26
200302,2100,1.6,50,,,67,69,27,197,0.7,23
200302,2200,1.6,50,,,74,73,26.6,199,0.6,25
200302,2300,1.6,54,,,69,75,26.3,193,0.6,25
200302,2400,1.6,57,,,56,76,26.1,194,0.6,25
200303,100,1.7,54,,,42,77,25.9,189,0.6,24
200303,200,1.5,40,,,40,77,25.8,179,0.6,23
200303,300,1.5,28,,,32,78,25.5,188,0.6,18
200303,400,1.4,30,,,28,79,25.5,185,0.5,16
200303,500,1.5,28,,,23,79,25.2,183,0.5,19
200303,600,1.6,21,,,26,77,25.2,177,0.5,19
200303,700,1.6,20,,,37,78,25.4,189,0.5,18
200303,800,1.7,38,,,44,79,25.8,181,0.5,13
200303,900,1.7,33,,,50,69,27.9,176,0.8,12
200303,1000,1.6,42,,,65,56,30.5,186,0.7,13
200303,1100,1.6,51,,,67,48,32.6,187,0.7,12
200303,1200,1.9,58,,,59,43,34,186,0.8,13
200303,1300,2.4,61,,,62,42,34.2,184,0.9,18
200303,1400,1.7,60,,,41,44,33.3,182,1,23
200303,1500,1.5,57,,,46,42,33.7,189,0.9,26
200303,1600,1.6,57,,,41,39,33.9,200,0.9,31
200303,1700,1.6,50,,,43,44,32.6,188,0.8,27
200303,1800,1.6,43,,,54,53,30.2,193,1,26
200303,1900,1.6,35,,,42,60,28.3,198,0.7,23
200303,2000,1.6,31,,,38,65,27.4,186,1,14
200303,2100,1.5,31,,,60,71,26.9,179,1,9
200303,2200,1.5,33,,,46,72,26.7,190,0.7,6
200303,2300,1.5,38,,,43,73,26.5,196,0.9,7
200303,2400,1.5,36,,,32,74,26.4,197,0.9,8
200304,100,1.6,35,,,23,74,26.3,192,1,8
200304,200,1.4,27,,,-,74,26.3,192,0.7,12
200304,300,1.4,19,,,-,74,26,187,0.6,19
200304,400,1.4,21,,,39,75,25.8,191,0.6,12
200304,500,1.4,22,,,19,76,25.6,194,0.5,5
200304,600,1.5,20,,,21,78,25.4,213,0.6,6
200304,700,1.6,20,,,24,80,25,198,0.5,7
200304,800,1.6,29,,,34,78,25.6,193,0.5,3
200304,900,1.6,35,,,35,67,27.8,210,0.8,5
200304,1000,1.5,42,,,55,57,29.8,206,0.7,9
200304,1100,1.5,52,,,47,48,31.8,231,1.1,7
200304,1200,1.5,51,,,59,40,33.4,223,1.2,16
200304,1300,1.4,52,,,54,38,34.1,224,1.1,15
200304,1400,1.4,50,,,41,37,34.8,216,1,13
200304,1500,1.5,53,,,30,38,34.4,224,1.3,18
200304,1600,1.5,57,,,34,40,33.6,222,1.1,16
200304,1700,1.5,43,,,35,44,32.8,173,0.8,24
200304,1800,1.6,36,,,36,50,30.8,185,0.7,30
200304,1900,1.6,28,,,38,61,28.8,192,0.7,19
200304,2000,1.6,25,,,49,65,27.5,187,1,12
200304,2100,1.5,23,,,56,67,27,185,0.9,8
200304,2200,1.5,23,,,43,70,26.7,189,0.8,12
200304,2300,1.5,22,,,41,71,26.4,189,0.6,27
200304,2400,1.4,22,,,25,72,26.2,187,0.7,12
200305,100,1.4,23,,,22,74,26,187,0.6,5
200305,200,1.4,25,,,23,75,25.8,189,0.5,4
200305,300,1.4,32,,,21,75,25.7,194,0.5,4
200305,400,1.5,22,,,27,77,25.5,189,0.5,5
200305,500,1.5,20,,,14,78,25.5,186,0.4,7
200305,600,1.5,21,,,20,78,25.3,178,0.5,10
200305,700,1.5,19,,,28,78,25.4,173,0.5,10
200305,800,1.8,19,,,30,80,25.4,96,0.6,16
200305,900,1.8,20,,,41,72,27.5,117,0.5,23
200305,1000,1.6,25,,,59,54,30.8,198,0.6,24
200305,1100,1.5,33,,,61,48,31.8,199,0.6,16
200305,1200,1.5,44,,,37,45,33,191,0.7,11
200305,1300,1.5,56,,,33,41,34.2,216,0.7,14
200305,1400,1.5,62,,,31,42,33.8,209,0.6,15
200305,1500,1.5,62,,,37,39,34.9,220,0.8,17
200305,1600,1.5,60,,,52,39,34.7,190,0.8,14
200305,1700,1.5,47,,,52,42,33.3,191,0.7,18
200305,1800,1.6,36,,,57,48,31.1,188,0.8,17
200305,1900,1.6,28,,,37,56,29.1,184,0.8,18
200305,2000,1.6,23,,,45,64,27.9,186,0.6,19
200305,2100,1.6,21,,,52,68,27.4,181,0.6,20
200305,2200,1.5,25,,,46,70,27.1,194,0.7,18
200305,2300,1.5,29,,,36,71,26.8,186,0.8,15
200305,2400,1.4,28,,,34,73,26.6,191,0.7,12
200306,100,1.4,30,,,27,73,26.4,190,0.7,10
200306,200,1.4,26,,,24,73,26.2,188,0.6,7
200306,300,1.4,27,,,22,75,26,198,0.5,5
200306,400,1.4,27,,,22,76,25.8,195,0.6,7
200306,500,1.4,27,,,25,78,25.7,199,0.6,10
200306,600,1.5,24,,,20,79,25.6,214,0.5,8
200306,700,1.5,22,,,22,81,25.1,202,0.5,10
200306,800,1.6,24,,,24,78,25.7,216,0.4,12
200306,900,1.6,34,,,39,66,27.9,214,0.6,20
200306,1000,1.5,43,,,42,54,30.9,224,0.9,14
200306,1100,1.5,52,,,49,49,31.7,214,0.8,12
200306,1200,1.5,54,,,46,47,32.3,215,0.7,14
200306,1300,1.5,55,,,37,43,33.8,218,0.9,15
200306,1400,1.5,55,,,40,39,34.9,209,1,16
200306,1500,1.5,56,,,34,38,34.9,224,1,21
200306,1600,1.5,52,,,46,39,34.5,192,1,28
200306,1700,1.5,41,,,53,40,33.4,180,0.9,20
200306,1800,1.5,29,,,50,47,30.9,187,0.8,11
200306,1900,1.6,23,,,33,55,29,182,0.7,11
200306,2000,1.5,23,,,34,60,27.8,179,1.1,8
200306,2100,1.6,21,,,34,63,27.4,177,0.7,10
200306,2200,1.6,22,,,29,66,27.1,180,0.6,12
200306,2300,1.6,24,,,25,69,26.8,173,0.7,12
200306,2400,1.5,24,,,28,73,26.4,180,0.6,14
200307,100,1.5,22,,,33,75,26.2,181,0.5,15
200307,200,1.5,22,,,18,77,25.9,176,0.6,13
200307,300,1.5,21,,,20,76,25.8,175,0.6,13
200307,400,1.5,22,,,27,78,25.8,172,0.6,12
200307,500,1.6,21,,,30,81,25.1,106,0.5,15
200307,600,1.7,22,,,40,85,24.5,88,0.6,20
200307,700,1.7,25,,,48,85,24.3,88,0.6,24
200307,800,1.7,27,,,48,84,24.8,93,0.6,27
200307,900,1.7,28,,,47,76,26.6,100,0.7,23
200307,1000,1.7,26,,,58,67,29.2,123,0.6,28
200307,1100,1.7,25,,,60,64,29.6,151,0.7,22
200307,1200,1.6,28,,,58,54,32,184,0.6,18
200307,1300,1.5,37,,,56,49,32.9,213,0.7,18
200307,1400,1.5,47,,,40,48,33.3,205,0.7,13
200307,1500,1.5,57,,,32,44,34,221,0.7,10
200307,1600,1.5,56,,,53,43,34.2,209,0.7,12
200307,1700,1.5,48,,,39,43,33.3,192,0.6,12
200307,1800,1.6,32,,,34,48,31.3,182,0.6,13
200307,1900,1.6,23,,,35,52,29.4,192,0.5,18
200307,2000,1.7,21,,,34,60,27.9,185,0.5,18
200307,2100,1.6,23,,,39,64,27.3,195,0.5,14
200307,2200,1.5,26,,,28,66,27,198,0.5,11
200307,2300,1.5,27,,,24,70,26.6,199,0.5,11
200307,2400,1.5,23,,,38,73,26.3,196,0.5,13
200308,100,1.5,23,,,33,76,26,201,0.5,15
200308,200,1.5,22,,,26,79,25.8,197,0.5,12
200308,300,1.5,23,,,22,81,25.6,197,0.4,12
200308,400,1.5,24,,,19,83,25.3,185,0.5,11
200308,500,1.5,24,,,25,83,25.4,185,0.5,6
200308,600,1.5,27,,,28,84,25.3,186,0.5,8
200308,700,1.6,28,,,30,84,25.4,185,0.4,11
200308,800,1.6,27,,,35,82,26.1,175,0.5,14
200308,900,1.6,30,,,40,73,28.1,186,0.5,13
200308,1000,1.6,31,,,49,60,30.7,179,0.6,20
200308,1100,1.7,34,,,59,53,32.3,226,0.5,26
200308,1200,1.6,44,,,67,47,33.9,236,0.7,33
200308,1300,1.7,68,,,72,41,34.5,248,0.5,38
200308,1400,1.7,82,,,62,37,35.6,221,0.4,39
200308,1500,1.7,95,,,67,36,35.7,221,0.4,44
200308,1600,1.7,86,,,85,39,35.5,215,0.6,47
200308,1700,1.7,85,,,83,41,35.2,225,0.6,41
200308,1800,1.7,82,,,77,45,32.9,224,0.6,36
200308,1900,1.9,57,,,80,52,30.5,204,0.5,38
200308,2000,1.9,30,,,52,61,28.9,168,0.6,36
200308,2100,1.9,29,,,57,62,27.9,191,0.5,35
200308,2200,1.7,28,,,48,71,27,220,0.6,33
200308,2300,1.6,25,,,38,77,26.5,208,0.6,28
200308,2400,1.6,28,,,30,79,26.4,202,0.6,23
200309,100,1.6,27,,,30,80,26.3,193,0.5,18
200309,200,1.6,25,,,24,82,26,204,0.4,16
200309,300,1.6,26,,,32,85,25.5,213,0.4,18
200309,400,1.6,30,,,27,86,25.1,201,0.5,18
200309,500,1.6,35,,,30,88,24.7,191,0.5,18
200309,600,1.7,36,,,33,89,24.4,216,0.5,21
200309,700,2,28,,,43,74,24.4,236,0.6,29
200309,800,2,25,,,48,59,25,244,0.6,41
200309,900,1.9,20,,,60,44,27,239,0.6,45
200309,1000,1.9,20,,,73,33,30,251,0.6,49
200309,1100,1.8,22,,,105,29,32.2,236,0.2,52
200309,1200,1.8,22,,,93,23,34.1,265,0.4,54
200309,1300,1.8,26,,,82,22,35.4,218,0.3,56
200309,1400,1.8,44,,,73,20,36.8,213,0.5,55
200309,1500,1.8,90,,,81,19,37.5,215,0.4,56
200309,1600,1.8,-,,,124,20,37.7,222,0.5,61
200309,1700,1.8,93,,,93,23,36.5,221,0.6,64
200309,1800,1.8,44,,,71,31,33.8,202,0.5,60
200309,1900,2,28,,,72,37,30.8,189,0.6,58
200309,2000,1.8,26,,,78,47,29,198,0.6,56
200309,2100,1.7,26,,,52,55,28,197,0.6,45
200309,2200,1.7,29,,,46,60,27.3,204,0.5,36
200309,2300,1.7,25,,,47,65,26.9,201,0.5,30
200309,2400,1.6,26,,,35,68,26.7,199,0.5,23
200310,100,1.5,17,,,35,68,26.3,196,0.5,19
200310,200,1.5,14,,,26,71,25.9,188,0.5,10
200310,300,1.5,15,,,27,76,25.4,176,0.5,11
200310,400,1.5,20,,,17,80,25.5,179,0.5,9
200310,500,1.6,21,,,25,83,25.3,179,0.5,13
200310,600,1.6,19,,,27,83,25.2,178,0.5,14
200310,700,1.7,19,,,27,85,25,161,0.5,18
200310,800,2.1,22,,,34,85,25.2,88,0.6,22
200310,900,2.2,23,,,54,77,27,88,0.5,36
200310,1000,2.2,25,,,78,60,30.2,158,0.3,41
200310,1100,1.9,-,,,137,44,32.9,243,0.5,50
200310,1200,1.8,-,,,126,37,34.5,248,0.5,54
200310,1300,1.8,-,,,80,28,36.1,211,0.6,55
200310,1400,1.7,-,,,83,23,36.9,216,0.5,56
200310,1500,1.8,-,,,71,36,36.6,189,0.6,56
200310,1600,1.9,-,,,73,39,35.9,200,0.6,55
200310,1700,1.9,-,,,73,41,34.8,178,0.7,56
200310,1800,1.9,-,,,72,44,32.6,180,0.6,55
200310,1900,1.9,-,,,67,49,30.4,188,0.5,50
200310,2000,1.9,-,,,73,53,28.9,184,0.7,46
200310,2100,1.9,-,,,71,60,28,198,0.5,46
200310,2200,1.7,-,,,51,58,27.5,197,0.6,40
200310,2300,1.6,-,,,35,62,27.2,195,0.7,27
200310,2400,1.6,-,,,36,68,26.6,205,0.5,20
200311,100,1.5,-,,,35,72,26.1,190,0.5,18
200311,200,1.5,-,,,22,73,25.8,188,0.5,11
200311,300,1.5,-,,,28,76,25.2,199,0.5,12
200311,400,1.6,-,,,20,78,24.7,96,0.2,12
200311,500,1.6,-,,,32,82,24.5,205,0.4,15
200311,600,1.7,-,,,41,85,24.6,163,0.4,19
200311,700,2.3,-,,,42,89,24,96,0.6,25
200311,800,2.1,-,,,67,87,24.5,91,0.6,32
